phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target
6359241,http://emailfilter-update.sitebeat.site/,http://www.phishtank.com/phish_detail.php?phish_id=6359241,2020-01-16T08:18:59+00:00,yes,2020-01-17T04:44:21+00:00,yes,Other
6359218,http://members.theatrewomen.org/sites/default/files/civicrm/persist/contribute/files/de.html,http://www.phishtank.com/phish_detail.php?phish_id=6359218,2020-01-16T07:31:40+00:00,yes,2020-01-18T06:23:58+00:00,yes,Amazon.com
6359003,http://antaresns.com/We-transfer/login.php,http://www.phishtank.com/phish_detail.php?phish_id=6359003,2020-01-16T02:03:27+00:00,yes,2020-01-17T05:06:30+00:00,yes,Other
6358648,https://acrpkids-my.sharepoint.com/:o:/g/personal/cvanleer_acrpkids_org/EqG22aBE81dMoYLS5VvQfPgBuBA3F1ay4Fcm9UP4uoByBw?e=g4BUEk,http://www.phishtank.com/phish_detail.php?phish_id=6358648,2020-01-15T19:27:37+00:00,yes,2020-01-16T19:33:28+00:00,yes,Other
6358627,https://superpark-my.sharepoint.com/:x:/r/personal/adrian_ramos_superpark_com_hk/_layouts/15/WopiFrame.aspx?guestaccesstoken=voFjngnui%2fsLbamEOrLq62QlG8McDnpo1DIZU6I%2bc1M%3d&amp;docid=1_124bbb2f682ca4c7daba6cec6ee34dfb9&amp;wdFormId=%7BA85C8ABE%2D68BE%2D43DD%2D91F3%2DB397386186BE%7D&amp;action=formsubmit,http://www.phishtank.com/phish_detail.php?phish_id=6358627,2020-01-15T19:03:41+00:00,yes,2020-01-18T05:49:26+00:00,yes,Microsoft
6357932,https://wyomingcityschools-my.sharepoint.com/:o:/g/personal/tubbsj_wyomingcityschools_org/Er5osXAltUBEiS45Beo97tcB8gFNKBlSSSx96gWGEVfqLA?e=kKo9MT,http://www.phishtank.com/phish_detail.php?phish_id=6357932,2020-01-15T09:18:49+00:00,yes,2020-01-18T05:36:02+00:00,yes,Other
6357621,https://storage.cloud.google.com/officpcpspbcncuser.appspot.com/index.htm#jbell@legalshield.com,http://www.phishtank.com/phish_detail.php?phish_id=6357621,2020-01-14T21:57:41+00:00,yes,2020-01-16T19:34:37+00:00,yes,Other
6357622,https://accounts.google.com/ServiceLogin?service=cds&passive=1209600&continue=https://storage.cloud.google.com/officpcpspbcncuser.appspot.com/index.htm&followup=https://storage.cloud.google.com/officpcpspbcncuser.appspot.com/index.htm,http://www.phishtank.com/phish_detail.php?phish_id=6357622,2020-01-14T21:57:41+00:00,yes,2020-01-16T19:35:11+00:00,yes,Other
6357335,https://www.maxvirtude.com.br/www/verification,http://www.phishtank.com/phish_detail.php?phish_id=6357335,2020-01-14T18:00:18+00:00,yes,2020-01-17T07:39:20+00:00,yes,Other
6357017,https://livestudentccc-my.sharepoint.com/personal/mngo2_student_ccc_edu/_layouts/15/WopiFrame.aspx?guestaccesstoken=GSb96kCA%2bNfzqFJA4g40K%2bvSe0zbkn%2ftQniCmJlOUyE%3d&docid=1_1fd641f5e5dfb4160ae5de4193ec305f0&wdFormId=%7B19D36BF3%2DE624%2D4F30%2DB939%2DA34EE0E4B74D%7D&action=formsubmit,http://www.phishtank.com/phish_detail.php?phish_id=6357017,2020-01-14T13:48:02+00:00,yes,2020-01-17T01:18:57+00:00,yes,Other
6357016,https://livestudentccc-my.sharepoint.com/personal/mngo2_student_ccc_edu/_layouts/15/guestaccess.aspx?guestaccesstoken=GSb96kCA%2bNfzqFJA4g40K%2bvSe0zbkn%2ftQniCmJlOUyE%3d&docid=1_1fd641f5e5dfb4160ae5de4193ec305f0&wdFormId=%7B19D36BF3%2DE624%2D4F30%2DB939%2DA34EE0E4B74D%7D,http://www.phishtank.com/phish_detail.php?phish_id=6357016,2020-01-14T13:48:01+00:00,yes,2020-01-17T01:18:40+00:00,yes,Other
6356924,http://185.177.54.2/TP,http://www.phishtank.com/phish_detail.php?phish_id=6356924,2020-01-14T13:00:53+00:00,yes,2020-01-17T01:29:19+00:00,yes,Other
6356514,http://psicoinspire.com.br/https/,http://www.phishtank.com/phish_detail.php?phish_id=6356514,2020-01-14T03:45:35+00:00,yes,2020-01-17T02:07:00+00:00,yes,Other
6356498,https://livestudentccc-my.sharepoint.com/personal/mngo2_student_ccc_edu/_layouts/15/WopiFrame.aspx?guestaccesstoken=tZ00yF9YxMa3KY1XyR3VUu9cZnigCA/kPcLepqtXtlo=&amp;docid=1_123bdc18f2465444c8818288e14d1e110&amp;wdFormId={D0C258B8-E49A-4D67-8709-29B924FA4D36}&amp;action=formsubmit,http://www.phishtank.com/phish_detail.php?phish_id=6356498,2020-01-14T03:01:14+00:00,yes,2020-01-17T02:06:35+00:00,yes,Other
6356391,https://eliotecae-my.sharepoint.com/:x:/r/personal/subind_eliotec_ae/_layouts/15/WopiFrame.aspx?guestaccesstoken=AKOWBwdwm/15EP8ZSWuw1id0VMpQmkm3Vc4jWVddIRw=&amp;docid=1_1b124a04726944c449498756807aaae31&amp;wdFormId={4D4710FA-1101-4C23-9580-7CCE85E183BE}&amp;action=formsubmit,http://www.phishtank.com/phish_detail.php?phish_id=6356391,2020-01-14T02:00:29+00:00,yes,2020-01-17T01:49:11+00:00,yes,Other
6356390,https://eliotecae-my.sharepoint.com/personal/subind_eliotec_ae/_layouts/15/WopiFrame.aspx?guestaccesstoken=AKOWBwdwm/15EP8ZSWuw1id0VMpQmkm3Vc4jWVddIRw=&amp;docid=1_1b124a04726944c449498756807aaae31&amp;wdFormId={4D4710FA-1101-4C23-9580-7CCE85E183BE}&amp;action=formsubmit&amp;cid=734cacf3-54ff-4571-b776-3d8fea96b45d,http://www.phishtank.com/phish_detail.php?phish_id=6356390,2020-01-14T02:00:25+00:00,yes,2020-01-17T01:48:58+00:00,yes,Other
6356142,https://docs.google.com/forms/d/e/1FAIpQLSdPQKkmGs4sAk2SfJan6PEy8aIOOuRP88N1mIyRFqETiRPEjA/viewform,http://www.phishtank.com/phish_detail.php?phish_id=6356142,2020-01-13T20:17:28+00:00,yes,2020-01-17T01:51:55+00:00,yes,Other
6356131,https://docs.google.com/forms/d/e/1FAIpQLScL6L9TaPWaz0nJqHOBCupc-iHfQPWYVeKqZdHklbfgiVTy_Q/viewform,http://www.phishtank.com/phish_detail.php?phish_id=6356131,2020-01-13T20:13:37+00:00,yes,2020-01-17T01:55:38+00:00,yes,Other
6356078,https://cimslp-my.sharepoint.com/:x:/r/personal/eric_cimsltd_com/_layouts/15/WopiFrame.aspx?guestaccesstoken=wnhqsp58IkN1QzzOZPE2oIW%2fMizDR53WeGdbYScML7Y%3d&amp;docid=1_1207bcf2f71094b5cb97dcb5bea3e1a3a&amp;wdFormId=%7BD98DE46A%2D2777%2D417F%2DBBCF%2D5F08C8244727%7D&amp;action=formsubmit,http://www.phishtank.com/phish_detail.php?phish_id=6356078,2020-01-13T19:19:00+00:00,yes,2020-01-15T09:23:14+00:00,yes,Other
6355251,https://onedrive.live.com/?authkey=%21ABDtnONrFuIMmtE&cid=8B06262CA3DEF289&id=8B06262CA3DEF289%21106&parId=root&o=OneUp,http://www.phishtank.com/phish_detail.php?phish_id=6355251,2020-01-13T10:30:43+00:00,yes,2020-01-14T23:15:37+00:00,yes,Other
6354186,https://umconnectumt-my.sharepoint.com/personal/es127759_umconnect_umt_edu/_layouts/15/WopiFrame.aspx?guestaccesstoken=InaU9tSjk5bVAoypX/gfKVGo0iz4rQ47kvTs4tkB8YQ=&amp;docid=1_19c7a48ea3a0448c78765a480857920f0&amp;wdFormId={D8F70A7D-4204-4A87-A88E-BAD6B0E4129E}&amp;action=formsubmit,http://www.phishtank.com/phish_detail.php?phish_id=6354186,2020-01-12T04:00:38+00:00,yes,2020-01-15T08:09:49+00:00,yes,Other
6354185,https://umconnectumt-my.sharepoint.com/personal/es127759_umconnect_umt_edu/_layouts/15/guestaccess.aspx?guestaccesstoken=InaU9tSjk5bVAoypX/gfKVGo0iz4rQ47kvTs4tkB8YQ=&amp;docid=1_19c7a48ea3a0448c78765a480857920f0&amp;wdFormId={D8F70A7D-4204-4A87-A88E-BAD6B0E4129E},http://www.phishtank.com/phish_detail.php?phish_id=6354185,2020-01-12T04:00:34+00:00,yes,2020-01-15T08:09:43+00:00,yes,Other
6353680,http://sh199811.website.pl/nonasklep.pl/wp-content/plugins/scrollbar/#761,http://www.phishtank.com/phish_detail.php?phish_id=6353680,2020-01-11T16:55:33+00:00,yes,2020-01-14T06:59:43+00:00,yes,Other
6353219,http://co.uvpn.west.corp.tiaabankvoices-com.out.paypallogon.net/,http://www.phishtank.com/phish_detail.php?phish_id=6353219,2020-01-11T06:01:42+00:00,yes,2020-01-14T06:43:00+00:00,yes,Other
6352809,https://bodegalatinacorp-my.sharepoint.com/personal/074mgr_fiestamart_com/_layouts/15/guestaccess.aspx?guestaccesstoken=3Grgt23N7UrWsPwoVYG%2fpgNclWFm%2fWM02MSIfjJi33c%3d&docid=1_19b5c1e8433ba428ea23af4127d608ec4&wdFormId=%7B7D1E10AA%2D4F8B%2D418E%2DAD7E%2D65B1625B2140%7D,http://www.phishtank.com/phish_detail.php?phish_id=6352809,2020-01-10T21:05:11+00:00,yes,2020-01-13T23:35:42+00:00,yes,Other
6352489,https://forms.office.com/Pages/ResponsePage.aspx?id=DQSIkWdsW0yxEjajBLZtrQAAAAAAAAAAAANAASCwyhFUNEo1TTNFMjZJSTRQNTFaU0VEVEJRVEEzMS4u,http://www.phishtank.com/phish_detail.php?phish_id=6352489,2020-01-10T16:19:27+00:00,yes,2020-01-13T23:37:58+00:00,yes,Other
6352299,https://eliotecae-my.sharepoint.com/personal/subind_eliotec_ae/_layouts/15/WopiFrame.aspx?guestaccesstoken=AKOWBwdwm%2f15EP8ZSWuw1id0VMpQmkm3Vc4jWVddIRw%3d&docid=1_1b124a04726944c449498756807aaae31&wdFormId=%7B4D4710FA%2D1101%2D4C23%2D9580%2D7CCE85E183BE%7D&action=formsubmit&cid=734cacf3-54ff-4571-b776-3d8fea96b45d,http://www.phishtank.com/phish_detail.php?phish_id=6352299,2020-01-10T14:06:20+00:00,yes,2020-01-13T23:39:18+00:00,yes,Other
6352298,https://eliotecae-my.sharepoint.com/:x:/r/personal/subind_eliotec_ae/_layouts/15/WopiFrame.aspx?guestaccesstoken=AKOWBwdwm%2f15EP8ZSWuw1id0VMpQmkm3Vc4jWVddIRw%3d&docid=1_1b124a04726944c449498756807aaae31&wdFormId=%7B4D4710FA%2D1101%2D4C23%2D9580%2D7CCE85E183BE%7D&action=formsubmit,http://www.phishtank.com/phish_detail.php?phish_id=6352298,2020-01-10T14:06:19+00:00,yes,2020-01-13T23:39:12+00:00,yes,Other
6352273,https://fclighting.sharepoint.com/:x:/r/customercare/_layouts/15/WopiFrame.aspx?guestaccesstoken=CE%2fd5uZxeU8hLnTd6E5V18NTtV4wHxGmlwYudt4IgoM%3d&docid=1_1eb5df03726a240859b223a44b8b16724&wdFormId=%7BB8008E00-21BC-4A4A-91DC-1E1B63610C96%7D&action=formsubmit&cid=c766f7bd-9562-4c9e-a9b0-75cf38b33e48,http://www.phishtank.com/phish_detail.php?phish_id=6352273,2020-01-10T14:04:51+00:00,yes,2020-01-13T23:39:02+00:00,yes,Other
6351291,https://profabtxtest-my.sharepoint.com/personal/dallas_profab-tx_com/_layouts/15/WopiFrame.aspx?guestaccesstoken=ZZCHAIoLaMQsL2s1HKYuNY81ZdqrmrfIhCsYMQjLOkY%3d&docid=1_1c1e697af1a45427a9aa5269bfae2d689&wdFormId=%7BFFB3B837%2D02F5%2D4BEA%2DA341%2DE2D3C817901D%7D&action=formsubmit,http://www.phishtank.com/phish_detail.php?phish_id=6351291,2020-01-09T20:27:35+00:00,yes,2020-01-16T19:48:23+00:00,yes,Other
6351013,https://1drv.ms/o/s!BHz_L4f82iidgdlq0yw9iNJcMREPsA?e=qj2ci0qsu0yJwBnbVhIhAg&amp;at=9,http://www.phishtank.com/phish_detail.php?phish_id=6351013,2020-01-09T17:11:29+00:00,yes,2020-01-17T00:35:30+00:00,yes,Microsoft
6350999,https://bankofamericaonlinesignin.elevator-love.com,http://www.phishtank.com/phish_detail.php?phish_id=6350999,2020-01-09T16:58:30+00:00,yes,2020-03-18T00:03:33+00:00,yes,Other
6350997,https://www.bankofamericaonlinesignin.net/,http://www.phishtank.com/phish_detail.php?phish_id=6350997,2020-01-09T16:56:21+00:00,yes,2020-02-10T07:57:02+00:00,yes,Other
6350995,http://bankofamericaonlinesignin.elevator-love.com,http://www.phishtank.com/phish_detail.php?phish_id=6350995,2020-01-09T16:56:16+00:00,yes,2020-02-29T11:36:33+00:00,yes,Other
6350989,http://www.bankofamericaonlinesignin.net/,http://www.phishtank.com/phish_detail.php?phish_id=6350989,2020-01-09T16:54:35+00:00,yes,2020-02-23T16:58:27+00:00,yes,Other
6350986,https://www.bankofamericaonlinesignin.elevator-love.com,http://www.phishtank.com/phish_detail.php?phish_id=6350986,2020-01-09T16:54:09+00:00,yes,2020-01-30T13:55:50+00:00,yes,Other
6350984,https://www.bankofamericaonlinesignin.net,http://www.phishtank.com/phish_detail.php?phish_id=6350984,2020-01-09T16:54:01+00:00,yes,2020-03-26T12:34:07+00:00,yes,Other
6350983,http://www.bankofamericaonlinesignin.net,http://www.phishtank.com/phish_detail.php?phish_id=6350983,2020-01-09T16:53:57+00:00,yes,2020-04-02T17:26:14+00:00,yes,Other
6350982,https://mail.bankofamericaonlinesignin.net,http://www.phishtank.com/phish_detail.php?phish_id=6350982,2020-01-09T16:53:51+00:00,yes,2020-02-16T18:33:30+00:00,yes,Other
6350979,http://mail.bankofamericaonlinesignin.net,http://www.phishtank.com/phish_detail.php?phish_id=6350979,2020-01-09T16:53:44+00:00,yes,2020-02-11T13:48:06+00:00,yes,Other
6350978,http://www.bankofamericaonlinesignin.elevator-love.com,http://www.phishtank.com/phish_detail.php?phish_id=6350978,2020-01-09T16:53:03+00:00,yes,2020-02-04T20:26:19+00:00,yes,Other
6350743,http://docusignemail1com1login1dropbox9com64bae2a51a5b3dropbox7com.mybabydeck.com/,http://www.phishtank.com/phish_detail.php?phish_id=6350743,2020-01-09T14:05:20+00:00,yes,2020-01-15T18:48:21+00:00,yes,Other
6350592,https://umconnectumt-my.sharepoint.com/personal/es127759_umconnect_umt_edu/_layouts/15/guestaccess.aspx?guestaccesstoken=InaU9tSjk5bVAoypX%2fgfKVGo0iz4rQ47kvTs4tkB8YQ%3d&docid=1_19c7a48ea3a0448c78765a480857920f0&wdFormId=%7BD8F70A7D%2D4204%2D4A87%2DA88E%2DBAD6B0E4129E%7D,http://www.phishtank.com/phish_detail.php?phish_id=6350592,2020-01-09T13:08:24+00:00,yes,2020-01-12T00:22:18+00:00,yes,Other
6350584,https://umconnectumt-my.sharepoint.com/personal/es127759_umconnect_umt_edu/_layouts/15/WopiFrame.aspx?guestaccesstoken=InaU9tSjk5bVAoypX%2fgfKVGo0iz4rQ47kvTs4tkB8YQ%3d&docid=1_19c7a48ea3a0448c78765a480857920f0&wdFormId=%7BD8F70A7D%2D4204%2D4A87%2DA88E%2DBAD6B0E4129E%7D&action=formsubmit,http://www.phishtank.com/phish_detail.php?phish_id=6350584,2020-01-09T13:05:32+00:00,yes,2020-01-12T00:22:10+00:00,yes,Other
6350583,https://umconnectumt-my.sharepoint.com/personal/es127759_umconnect_umt_edu/_layouts/15/WopiFrame.aspx?guestaccesstoken=Uh9HJVeaoOEbGQoLmE%2f5QfT71pW2StG2OjIIqxebzCE%3d&docid=1_11e28ca5d86c6416f926736ea3e8ad885&wdFormId=%7B70256F91%2DF178%2D4E5F%2D847A%2DF748294A79C9%7D&action=formsubmit,http://www.phishtank.com/phish_detail.php?phish_id=6350583,2020-01-09T13:04:47+00:00,yes,2020-01-12T00:22:04+00:00,yes,Other
6350373,https://blog.cellprofiler.org/192837560311ocKontaktiert3A2F2F2Fws2FISAPIdllFM2MContact26item3D14276952031426requested3Kundenservice-ebay@diprint.de.html,http://www.phishtank.com/phish_detail.php?phish_id=6350373,2020-01-09T06:45:03+00:00,yes,2020-01-09T08:23:22+00:00,yes,"eBay, Inc."
6350258,https://heliosroofing-my.sharepoint.com/:o:/g/personal/louisl_otomoxsolutions_com/EmZxA945WrxOl0YuTcsY4NYBRPWgfWfSFpdiAGuwpQKDuw?e=5:6ctsZL&amp;at=9,http://www.phishtank.com/phish_detail.php?phish_id=6350258,2020-01-09T05:01:32+00:00,yes,2020-01-12T04:26:47+00:00,yes,Other
6350056,https://www.docusignemail1com1login1dropbox9com64bae2a51a5b3dropbox7com.mybabydeck.com/,http://www.phishtank.com/phish_detail.php?phish_id=6350056,2020-01-09T02:01:44+00:00,yes,2020-01-17T00:40:37+00:00,yes,Other
6350007,https://forms.office.com/Pages/ResponsePage.aspx?id=DQSIkWdsW0yxEjajBLZtrQAAAAAAAAAAAANAASEDM8VUM1ZRRk9ZV1JZSjlVQVRaWFgyRTBXVTJBOC4u,http://www.phishtank.com/phish_detail.php?phish_id=6350007,2020-01-09T00:34:02+00:00,yes,2020-01-16T19:49:05+00:00,yes,Other
6349984,https://cutt.us/MSf1O?Page-Support,http://www.phishtank.com/phish_detail.php?phish_id=6349984,2020-01-08T23:38:08+00:00,yes,2020-01-13T06:12:21+00:00,yes,Facebook
6349959,https://livenmitac-my.sharepoint.com/personal/czarina-cabalza_live_nmit_ac_nz/_layouts/15/WopiFrame.aspx?guestaccesstoken=BCxwl3A7TTskGW2POLH3Cucg2dFe77pBj2gKmiXkIZs=&amp;docid=1_1b87bddf46e1144efadb39c587acdadae&amp;wdFormId={5B4E96CF-1BCD-468F-A845-09B4D8027BC2}&amp;action=formsubmit,http://www.phishtank.com/phish_detail.php?phish_id=6349959,2020-01-08T23:00:42+00:00,yes,2020-01-16T19:12:28+00:00,yes,Other
6349958,https://livenmitac-my.sharepoint.com/personal/czarina-cabalza_live_nmit_ac_nz/_layouts/15/guestaccess.aspx?guestaccesstoken=BCxwl3A7TTskGW2POLH3Cucg2dFe77pBj2gKmiXkIZs=&amp;docid=1_1b87bddf46e1144efadb39c587acdadae&amp;wdFormId={5B4E96CF-1BCD-468F-A845-09B4D8027BC2},http://www.phishtank.com/phish_detail.php?phish_id=6349958,2020-01-08T23:00:38+00:00,yes,2020-01-16T20:39:23+00:00,yes,Other
6349957,https://evangelicalfriendsmission-my.sharepoint.com/personal/matt_friendsmission_com/_layouts/15/guestaccess.aspx?guestaccesstoken=SDqu8ZsAZ2y6WiT0jD9rCGUunXZJTPfEuJlvaaIz8lc=&amp;docid=1_1245b1696199b4a9ea34b23cac546f087&amp;wdFormId={C9148440-B739-4438-9FDD-1915602E78DF},http://www.phishtank.com/phish_detail.php?phish_id=6349957,2020-01-08T23:00:30+00:00,yes,2020-01-16T20:39:17+00:00,yes,Other
6349886,https://livestudentccc-my.sharepoint.com/personal/mngo2_student_ccc_edu/_layouts/15/WopiFrame.aspx?guestaccesstoken=tZ00yF9YxMa3KY1XyR3VUu9cZnigCA%2fkPcLepqtXtlo%3d&docid=1_123bdc18f2465444c8818288e14d1e110&wdFormId=%7BD0C258B8%2DE49A%2D4D67%2D8709%2D29B924FA4D36%7D&action=formsubmit,http://www.phishtank.com/phish_detail.php?phish_id=6349886,2020-01-08T20:51:38+00:00,yes,2020-01-13T23:44:19+00:00,yes,Other
6349742,https://crowleprimary-my.sharepoint.com/personal/efawcett_crowleprimaryacademy_co_uk/_layouts/15/guestaccess.aspx?guestaccesstoken=PQJo%2b1du2x7GKpNWPj%2fpxrjB27yIsJvJg%2fulMjFwpIc%3d&docid=1_1a33d81e097f84f22a3ea2b3bdbe4bc3b&wdFormId=%7B6C0F5018%2D9905%2D4C88%2D8E5E%2DC7B0BD411941%7D,http://www.phishtank.com/phish_detail.php?phish_id=6349742,2020-01-08T19:38:37+00:00,yes,2020-01-13T06:20:47+00:00,yes,Other
6349736,https://crowleprimary-my.sharepoint.com/personal/efawcett_crowleprimaryacademy_co_uk/_layouts/15/WopiFrame.aspx?guestaccesstoken=PQJo%2b1du2x7GKpNWPj%2fpxrjB27yIsJvJg%2fulMjFwpIc%3d&docid=1_1a33d81e097f84f22a3ea2b3bdbe4bc3b&wdFormId=%7B6C0F5018%2D9905%2D4C88%2D8E5E%2DC7B0BD411941%7D&action=formsubmit,http://www.phishtank.com/phish_detail.php?phish_id=6349736,2020-01-08T19:32:43+00:00,yes,2020-01-14T00:11:26+00:00,yes,Other
6349671,http://mailsfuca.moonfruit.com/,http://www.phishtank.com/phish_detail.php?phish_id=6349671,2020-01-08T18:52:24+00:00,yes,2020-01-14T23:28:37+00:00,yes,Other
6349623,https://serverinfo1policy.blogspot.com?e=Y2hpbGxlcnNAdGpzbm93LmNvbQ==,http://www.phishtank.com/phish_detail.php?phish_id=6349623,2020-01-08T17:48:53+00:00,yes,2020-01-14T00:35:57+00:00,yes,Other
6349290,https://bodegalatinacorp-my.sharepoint.com/personal/074mgr_fiestamart_com/_layouts/15/WopiFrame.aspx?guestaccesstoken=3Grgt23N7UrWsPwoVYG%2fpgNclWFm%2fWM02MSIfjJi33c%3d&docid=1_19b5c1e8433ba428ea23af4127d608ec4&wdFormId=%7B7D1E10AA%2D4F8B%2D418E%2DAD7E%2D65B1625B2140%7D&action=formsubmit,http://www.phishtank.com/phish_detail.php?phish_id=6349290,2020-01-08T13:37:25+00:00,yes,2020-01-14T00:12:33+00:00,yes,Other
6348670,http://hamdamfoundation.org.pk/mail06att.net001/AT&amp;T/,http://www.phishtank.com/phish_detail.php?phish_id=6348670,2020-01-08T02:02:46+00:00,yes,2020-01-30T13:55:07+00:00,yes,Other
6348391,https://www.satkaniaiit.com/connection/direct.php?account_id=xyz@abc.com,http://www.phishtank.com/phish_detail.php?phish_id=6348391,2020-01-07T20:21:01+00:00,yes,2020-01-16T11:57:07+00:00,yes,Other
6348354,http://hamdamfoundation.org.pk/mail06att.net001/AT&T/,http://www.phishtank.com/phish_detail.php?phish_id=6348354,2020-01-07T19:48:57+00:00,yes,2020-01-16T11:57:07+00:00,yes,Other
6348346,https://k12inc-my.sharepoint.com/personal/jdonahue_k12_com/_layouts/15/WopiFrame.aspx?guestaccesstoken=jXNdYNKZmyNAO0NoFzmHZ4t%2fk%2bR%2fg7QiR2agrJO42hA%3d&docid=1_12252b23331654ef4bf8ef978a8eb83ee&wdFormId=%7B2711D93C%2D7591%2D4BAA%2DB377%2DCF40BA8C7343%7D&action=formsubmit,http://www.phishtank.com/phish_detail.php?phish_id=6348346,2020-01-07T19:40:56+00:00,yes,2020-01-14T00:14:21+00:00,yes,Other
6348332,https://dydy2.app.link/ZtkuhIFAU2,http://www.phishtank.com/phish_detail.php?phish_id=6348332,2020-01-07T19:18:45+00:00,yes,2020-01-15T03:50:40+00:00,yes,Other
6348126,https://docs.google.com/forms/d/e/1FAIpQLSd4oZAegNHS68J8TXx1Ai5MHV3E60PpNbcRKU3FaOGDdAWxIw/viewform,http://www.phishtank.com/phish_detail.php?phish_id=6348126,2020-01-07T16:51:37+00:00,yes,2020-01-14T00:15:22+00:00,yes,Other
6348084,https://onedrive.live.com/redir?resid=2F7A3FD59890E72F%21104&authkey=%21AG49Q7X8s6nWXq4&page=View&wd=target%28MIDWEST%20AUTOMATION.one%7C59a79fb0-901d-4acc-bd12-d4c0b8b87b1b%2FKenny%20Holley%20has%20shared%20a%20file%20with%20you%7Cfd88f370-5e4b-4d6a-a3ae-547a50e4341e%2F%29,http://www.phishtank.com/phish_detail.php?phish_id=6348084,2020-01-07T16:20:12+00:00,yes,2020-01-14T00:16:14+00:00,yes,Other
6347934,https://raddybook.com/FrtfileDrive/OndrvE/drive/syn/index.html,http://www.phishtank.com/phish_detail.php?phish_id=6347934,2020-01-07T14:05:52+00:00,yes,2020-01-10T07:56:56+00:00,yes,Other
6347924,http://cafecitoperez.ivanidzakovic.com/admin/aociufd/goodl.vci/e6edcebab88867a2f99a346ebaaf8179/view/login.php?cmd=login_submit&amp;id=7f0d3b4673d8ceea8e7dd1ebf712067a7f0d3b4673d8ceea8e7dd1ebf712067a&amp;session=7f0d3b4673d8ceea8e7dd1ebf712067a7f0d3b4673d8ceea8e7dd1ebf712067a,http://www.phishtank.com/phish_detail.php?phish_id=6347924,2020-01-07T14:05:14+00:00,yes,2020-01-08T09:34:13+00:00,yes,Other
6347682,https://www.satkaniaiit.com/connection/direct.php,http://www.phishtank.com/phish_detail.php?phish_id=6347682,2020-01-07T11:56:21+00:00,yes,2020-01-15T03:45:00+00:00,yes,Other
6347509,http://www.paypal.com.0.security-confirmation.d72b69c8e37aec662e13e39d929d6e3d.as2.2u.se/,http://www.phishtank.com/phish_detail.php?phish_id=6347509,2020-01-07T09:01:38+00:00,yes,2020-01-16T03:20:02+00:00,yes,Other
6347307,http://inx.lv/zoow,http://www.phishtank.com/phish_detail.php?phish_id=6347307,2020-01-07T05:56:34+00:00,yes,2020-01-07T07:02:49+00:00,yes,ABSA Bank
6346905,https://alfredtalkelogisticservices-my.sharepoint.com/:x:/r/personal/venus_gardose_talke_com/_layouts/15/WopiFrame.aspx?guestaccesstoken=8EXTkunXRkQOziFS2SyCQMK4OX0ntAo7cIZsaVM5mJc=&amp;docid=1_14abcf62971634e6b8387df30ef7d978b&amp;wdFormId={83A6CFC0-5689-4AA4-AB13-96952B8999BA}&amp;action=formsubmit,http://www.phishtank.com/phish_detail.php?phish_id=6346905,2020-01-07T01:03:33+00:00,yes,2020-01-16T15:56:02+00:00,yes,Microsoft
6346695,https://docs.google.com/forms/d/e/1FAIpQLSfYjPrmB9AYJnyX7PFozQp5vVs4OvuyA64NmViiD7pefbKK-g/viewform?usp=sf_link,http://www.phishtank.com/phish_detail.php?phish_id=6346695,2020-01-06T20:15:40+00:00,yes,2020-01-14T00:17:59+00:00,yes,Other
6346601,https://netorgft2223515-my.sharepoint.com/personal/leon_leongavartin_com/_layouts/15/WopiFrame.aspx?guestaccesstoken=RPaNWAZ3Gooz0d20J9wU7zzskOG8P5egPbT4oc5J5BQ%3d&docid=1_137b486a2059c4fc7b670d2ddb8f27254&wdFormId=%7B07FE213F%2D4079%2D45B9%2DB73F%2DFA9809248DD7%7D&action=formsubmit,http://www.phishtank.com/phish_detail.php?phish_id=6346601,2020-01-06T19:07:00+00:00,yes,2020-01-16T20:10:18+00:00,yes,Other
6346600,https://netorgft2223515-my.sharepoint.com/personal/leon_leongavartin_com/_layouts/15/guestaccess.aspx?guestaccesstoken=RPaNWAZ3Gooz0d20J9wU7zzskOG8P5egPbT4oc5J5BQ%3d&docid=1_137b486a2059c4fc7b670d2ddb8f27254&wdFormId=%7B07FE213F%2D4079%2D45B9%2DB73F%2DFA9809248DD7%7D,http://www.phishtank.com/phish_detail.php?phish_id=6346600,2020-01-06T19:06:59+00:00,yes,2020-01-16T20:12:43+00:00,yes,Other
6346599,https://netorgft2223515-my.sharepoint.com/personal/leon_leongavartin_com/_layouts/15/guestaccess.aspx?guestaccesstoken=RPaNWAZ3Gooz0d20J9wU7zzskOG8P5egPbT4oc5J5BQ%3d&amp;docid=1_137b486a2059c4fc7b670d2ddb8f27254&amp;wdFormId=%7B07FE213F%2D4079%2D45B9%2DB73F%2DFA9809248DD7%7D,http://www.phishtank.com/phish_detail.php?phish_id=6346599,2020-01-06T19:06:49+00:00,yes,2020-01-16T15:36:44+00:00,yes,Other
6346540,https://docs.google.com/forms/d/e/1FAIpQLSdLA7Rcik12P1Gl_ZqYGkPTkDMtE7TRjU8FB2dX8Lwl7q6flg/viewform,http://www.phishtank.com/phish_detail.php?phish_id=6346540,2020-01-06T17:54:21+00:00,yes,2020-01-14T00:17:09+00:00,yes,Other
